Timestamp,Corrected Temperature (C),Raw Temperature (C),CPU Temperature (C)
2025-03-29 16:31:30,27.583778051757815,37.476104736328125,51.608
2025-03-29 16:31:31,27.7140354675293,37.55272674560547,51.608
2025-03-29 16:31:32,28.120057690429686,37.591033935546875,51.121
2025-03-29 16:31:33,27.242878051757813,37.476104736328125,52.095
2025-03-29 16:31:34,27.68146787109375,37.5335693359375,51.608
2025-03-29 16:31:35,27.7140354675293,37.55272674560547,51.608
2025-03-29 16:31:36,27.77915769042969,37.591033935546875,51.608
2025-03-29 16:31:37,27.746596578979496,37.57188034057617,51.608
2025-03-29 16:31:38,27.420966009521486,37.380332946777344,51.608
2025-03-29 16:31:39,27.11262712097168,37.39948654174805,52.095
2025-03-29 16:31:40,27.616345648193363,37.495262145996094,51.608
2025-03-29 16:31:41,26.285306759643557,37.5144157409668,53.556
2025-03-29 16:31:42,26.869416940307616,37.45695114135742,52.582
2025-03-29 16:31:43,26.285306759643557,37.5144157409668,53.556
2025-03-29 16:31:44,27.27544564819336,37.495262145996094,52.095
2025-03-29 16:31:45,27.032235467529297,37.55272674560547,52.582
2025-03-29 16:31:46,26.691335467529296,37.55272674560547,53.069
2025-03-29 16:31:47,27.195047509765626,37.64849853515625,52.582
2025-03-29 16:31:48,26.65876787109375,37.5335693359375,53.069
2025-03-29 16:31:49,25.84671694030762,37.45695114135742,54.043
2025-03-29 16:31:50,25.814155828857423,37.43779754638672,54.043
2025-03-29 16:31:51,26.25274564819336,37.495262145996094,53.556
2025-03-29 16:31:52,27.064796578979493,37.57188034057617,52.582
2025-03-29 16:31:53,25.620804925537108,37.725120544433594,55.017
2025-03-29 16:31:54,26.107225286865237,37.610191345214844,54.043
2025-03-29 16:31:55,26.480686398315434,37.62934494018555,53.556
2025-03-29 16:31:56,26.886715106201173,37.66765594482422,53.069
2025-03-29 16:31:57,26.25274564819336,37.495262145996094,53.556
2025-03-29 16:31:58,26.756457690429684,37.591033935546875,53.069
2025-03-29 16:31:59,26.41555769042969,37.591033935546875,53.556
2025-03-29 16:32:00,26.25274564819336,37.495262145996094,53.556
2025-03-29 16:32:01,26.65876787109375,37.5335693359375,53.069
2025-03-29 16:32:02,26.676066036987308,37.7442741394043,53.556
2025-03-29 16:32:03,26.480686398315434,37.62934494018555,53.556
2025-03-29 16:32:04,27.568515106201176,37.66765594482422,52.095
2025-03-29 16:32:05,27.601076217651368,37.68680953979492,52.095
